Order ID,Customer Name,Company,Order Region,Order State,Order City,Category Name,Department Name,Product Name,Order Item Quantity,Order Item Discount,Product Price,Order Item Total,Sales,order date (DateOrders),delivery date (Date),Days for shipment (scheduled),Days for shipping (real),Shipping Mode,Delivery Status,Late_delivery_risk
IND-103292,Asha Joshi,Wipro Ltd.,North,Kerala,Kochi,Kitchen,Storage,Plastic Container 3pc,1,0.25,2722.71,2042.03,2042.03,2025-10-10,2025-10-30,10,20,Two Day,Delayed,1
IND-103293,Vikram Bose,Hindustan Unilever,South,Gujarat,Ahmedabad,Books,Education,Math Textbook,5,0.2,2114.79,8459.16,8459.16,2025-02-15,2025-02-22,7,7,Standard,Out for Delivery,0
IND-103294,Anjali Iyer,Flipkart,South,Gujarat,Surat,Apparel,Women,Kurta,4,0.05,1098.9,4175.82,4175.82,2025-09-25,2025-10-05,9,10,Overnight,Delivered,1
IND-103295,Ravi Kumar,Dmart,East,Karnataka,Mysuru,Groceries,Dairy,Milk Powder 1kg,10,0.0,286.28,2862.8,2862.8,2024-05-11,2024-05-24,5,13,Standard,Delayed,1
IND-103296,Sneha Nambiar,Spencers,East,Delhi,New Delhi,FMCG,Beverages,Tea Pack 1kg,7,0.25,1529.76,8031.24,8031.24,2024-04-14,2024-04-27,5,13,Standard,Delivered,1
IND-103297,Pooja Nambiar,BigBasket,West,Tamil Nadu,Chennai,Kitchen,Storage,Plastic Container 3pc,20,0.0,929.39,18587.8,18587.8,2024-02-28,2024-03-12,8,13,Overnight,Delayed,1
IND-103298,Pooja Gupta,Spencers,East,Gujarat,Ahmedabad,Electronics,TV & Audio,Soundbar 2.1,19,0.0,36637.28,696108.32,696108.32,2024-07-01,2024-07-03,3,2,Same Day,Out for Delivery,0
IND-103299,Vivek Joshi,Amazon India,Central,Karnataka,Mangalore,Furniture,Living Room,Coffee Table,13,0.0,12786.9,166229.7,166229.7,2024-08-22,2024-08-30,6,8,Same Day,Delivered,1
IND-103300,Karan Reddy,Dmart,Central,Kerala,Kochi,Books,Education,Science Workbook,15,0.15,379.94,4844.24,4844.24,2024-03-18,2024-03-31,3,13,Overnight,Delayed,1
IND-103301,Asha Mehta,Mahindra & Mahindra,North,Karnataka,Mangalore,Books,Fiction,Novel B,1,0.05,104.19,98.98,98.98,2025-09-06,2025-09-16,8,10,Express,Delivered,1
IND-103302,Suresh Singh,Marico Ltd.,Central,Gujarat,Ahmedabad,FMCG,Beverages,Tea Pack 1kg,8,0.15,3051.85,20752.58,20752.58,2025-04-09,2025-04-11,1,2,Two Day,Delivered,1
IND-103303,Karan Bose,Flipkart,East,Delhi,New Delhi,Beauty & Personal Care,Haircare,Conditioner 200ml,9,0.05,1846.44,15787.06,15787.06,2025-10-29,2025-11-11,3,13,Express,Delayed,1
IND-103304,Pooja Kumar,Hindustan Unilever,East,Rajasthan,Udaipur,FMCG,Snacks,Biscuits Pack,12,0.25,4852.03,43668.27,43668.27,2025-03-30,2025-04-09,9,10,Same Day,Delivered,1
IND-103305,Neha Patel,Reliance Retail,North,Gujarat,Ahmedabad,Automotive,Accessories,Floor Mat,7,0.2,761.95,4266.92,4266.92,2024-03-07,2024-03-14,4,7,Same Day,Delivered,1
IND-103306,Amit Patel,Tata Electronics,South,Maharashtra,Nagpur,Beauty & Personal Care,Haircare,Conditioner 200ml,8,0.1,2107.42,15173.42,15173.42,2023-11-17,2023-11-28,10,11,Same Day,Delivered,1
IND-103307,Neha Patel,BigBasket,Central,Karnataka,Hubballi,Beauty & Personal Care,Haircare,Shampoo 200ml,5,0.1,2443.05,10993.73,10993.73,2025-03-31,2025-04-08,8,8,Overnight,Delivered,0
IND-103308,Ravi Kumar,Tata Electronics,Central,Maharashtra,Nashik,Home Appliances,Large Appliances,Washing Machine 7kg,17,0.25,39081.46,498288.61,498288.61,2025-05-07,2025-05-16,7,9,Overnight,Delayed,1
IND-103309,Pooja Kapoor,ITC Limited,Central,Madhya Pradesh,Indore,FMCG,Beverages,Tea Pack 1kg,8,0.25,2552.09,15312.54,15312.54,2024-06-01,2024-06-12,9,11,Overnight,Delayed,1
IND-103310,Karan Bose,ITC Limited,South,Kerala,Kozhikode,Home Appliances,Large Appliances,Refrigerator 260L,15,0.25,12098.89,136112.51,136112.51,2025-01-31,2025-02-16,9,16,Same Day,Delayed,1
IND-103311,Pooja Joshi,Reliance Retail,East,Telangana,Warangal,Kitchen,Cookware,Pressure Cooker,18,0.05,4875.85,83377.04,83377.04,2025-08-21,2025-09-06,6,16,Overnight,Delayed,1
IND-103312,Neha Iyer,Spencers,East,Rajasthan,Udaipur,Electronics,TV & Audio,"LED TV 43""",7,0.05,74687.35,496670.88,496670.88,2025-07-14,2025-07-23,10,9,Overnight,In Transit,0
IND-103313,Vivek Joshi,Mahindra & Mahindra,Central,Tamil Nadu,Coimbatore,Beauty & Personal Care,Skincare,Face Cream 50ml,2,0.15,1403.62,2386.15,2386.15,2025-02-23,2025-03-05,8,10,Two Day,Delayed,1
IND-103314,Priya Kapoor,Hindustan Unilever,East,West Bengal,Kolkata,Electronics,Computers,Laptop Model Y,9,0.2,73053.46,525984.91,525984.91,2025-06-23,2025-07-02,10,9,Same Day,Delivered,0
IND-103315,Vikram Patel,Flipkart,East,Delhi,New Delhi,Automotive,Spare Parts,Oil Filter,4,0.05,1302.32,4948.82,4948.82,2024-07-18,2024-07-23,3,5,Two Day,Delayed,1
IND-103316,Suresh Singh,Hindustan Unilever,South,Gujarat,Ahmedabad,Kitchen,Cookware,Pressure Cooker,13,0.05,451.26,5573.06,5573.06,2025-06-30,2025-07-09,5,9,Same Day,Delivered,1
IND-103317,Divya Reddy,Mahindra & Mahindra,Central,Delhi,New Delhi,Kitchen,Storage,Glass Jar 1L,5,0.25,4049.6,15186.0,15186.0,2025-10-30,2025-11-07,9,8,Two Day,Delivered,0
IND-103318,Vivek Mehta,Hindustan Unilever,North,Delhi,New Delhi,Furniture,Living Room,Sofa 3-seater,19,0.2,38449.2,584427.84,584427.84,2025-04-20,2025-04-27,7,7,Same Day,Out for Delivery,0
IND-103319,Divya Singh,Tata Electronics,South,Maharashtra,Nagpur,Kitchen,Cookware,Pressure Cooker,17,0.25,3789.89,48321.1,48321.1,2024-06-29,2024-07-07,6,8,Same Day,Delivered,1
IND-103320,Vikram Singh,Wipro Ltd.,South,Delhi,New Delhi,Kitchen,Storage,Plastic Container 3pc,2,0.25,2462.24,3693.36,3693.36,2025-06-23,2025-07-05,10,12,Express,Delayed,1
IND-103321,Divya Iyer,Aditya Birla Fashion,East,Tamil Nadu,Tiruchirappalli,Apparel,Women,Kurta,8,0.0,2854.43,22835.44,22835.44,2024-04-13,2024-04-29,8,16,Same Day,Delayed,1
IND-103322,Karan Mehta,Marico Ltd.,Central,Kerala,Kozhikode,Beauty & Personal Care,Skincare,Face Cream 50ml,11,0.1,413.99,4098.5,4098.5,2024-07-17,2024-07-25,9,8,Standard,In Transit,0
IND-103323,Ravi Nambiar,BigBasket,Central,Karnataka,Mysuru,Furniture,Living Room,Sofa 3-seater,1,0.2,25944.95,20755.96,20755.96,2025-10-14,2025-10-17,2,3,Overnight,Delivered,1
IND-103324,Vivek Patel,Spencers,Central,Telangana,Nizamabad,Home Appliances,Large Appliances,Washing Machine 7kg,11,0.15,19084.25,178437.74,178437.74,2024-10-25,2024-10-28,3,3,Standard,In Transit,0
IND-103325,Karan Sharma,Aditya Birla Fashion,North,Madhya Pradesh,Indore,FMCG,Snacks,Potato Chips 150g,15,0.2,2040.03,24480.36,24480.36,2024-06-04,2024-06-08,4,4,Overnight,Delivered,0
IND-103326,Neha Kumar,Godrej Consumer,West,Kerala,Kozhikode,Books,Fiction,Novel B,14,0.25,1833.44,19251.12,19251.12,2024-01-19,2024-01-20,1,1,Two Day,Delivered,0
IND-103327,Ravi Mehta,Aditya Birla Fashion,West,Tamil Nadu,Tiruchirappalli,Groceries,Staples,Rice 5kg,15,0.0,4145.84,62187.6,62187.6,2025-10-17,2025-10-24,7,7,Overnight,Delivered,0
IND-103328,Suresh Nambiar,Infosys Ltd.,West,Delhi,New Delhi,Groceries,Dairy,Milk Powder 1kg,17,0.05,2902.62,46877.31,46877.31,2023-11-21,2023-11-23,3,2,Same Day,Delivered,0
IND-103329,Anjali Iyer,Reliance Retail,North,Rajasthan,Udaipur,Electronics,TV & Audio,"LED TV 43""",4,0.05,47821.71,181722.5,181722.5,2025-09-12,2025-09-28,7,16,Same Day,Delivered,1
IND-103330,Raj Singh,Hindustan Unilever,West,Delhi,New Delhi,Electronics,TV & Audio,"LED TV 43""",18,0.15,75782.24,1159468.27,1159468.27,2024-11-09,2024-11-14,5,5,Two Day,Out for Delivery,0
IND-103331,Pooja Singh,Hindustan Unilever,West,Gujarat,Surat,Groceries,Dairy,Milk Powder 1kg,11,0.05,2025.6,21167.52,21167.52,2024-07-01,2024-07-02,1,1,Same Day,In Transit,0
IND-103332,Raj Joshi,Aditya Birla Fashion,North,Madhya Pradesh,Gwalior,Beauty & Personal Care,Skincare,Sunscreen 100ml,1,0.05,2591.28,2461.72,2461.72,2025-10-02,2025-10-05,4,3,Two Day,In Transit,0
IND-103333,Ravi Gupta,Dmart,East,Kerala,Thiruvananthapuram,Electronics,Computers,Laptop Model X,17,0.25,68942.84,879021.21,879021.21,2024-11-29,2024-12-09,8,10,Overnight,Delayed,1
IND-103334,Neha Sharma,Wipro Ltd.,West,Madhya Pradesh,Gwalior,Kitchen,Storage,Glass Jar 1L,9,0.05,1167.47,9981.87,9981.87,2025-06-16,2025-06-30,10,14,Same Day,Delayed,1
IND-103335,Vikram Kumar,Spencers,South,Madhya Pradesh,Gwalior,Kitchen,Cookware,Non-stick Pan,5,0.1,2305.07,10372.82,10372.82,2025-04-06,2025-04-09,2,3,Express,Delivered,1
IND-103336,Priya Joshi,Tata Electronics,South,Tamil Nadu,Chennai,Kitchen,Cookware,Non-stick Pan,14,0.25,3257.77,34206.58,34206.58,2024-03-29,2024-04-02,4,4,Overnight,Delivered,0
IND-103337,Suresh Reddy,ITC Limited,South,Telangana,Hyderabad,Apparel,Women,Saree,6,0.2,824.68,3958.46,3958.46,2023-11-27,2023-12-01,4,4,Express,Out for Delivery,0
IND-103338,Vivek Patel,Aditya Birla Fashion,West,Rajasthan,Udaipur,Furniture,Bedroom,Wardrobe,13,0.2,57971.34,602901.94,602901.94,2024-12-20,2024-12-26,7,6,Same Day,Out for Delivery,0
IND-103339,Anjali Bose,Amazon India,Central,Maharashtra,Mumbai,Kitchen,Storage,Plastic Container 3pc,18,0.15,623.4,9538.02,9538.02,2024-11-29,2024-12-01,1,2,Same Day,Delayed,1
IND-103340,Priya Bose,Hindustan Unilever,Central,Gujarat,Surat,Electronics,Computers,Laptop Model Y,20,0.25,77497.27,1162459.05,1162459.05,2024-08-20,2024-08-29,10,9,Same Day,Out for Delivery,0
IND-103341,Karan Joshi,Flipkart,West,Karnataka,Hubballi,Apparel,Women,Saree,14,0.2,1278.39,14317.97,14317.97,2025-09-17,2025-09-26,10,9,Two Day,Delivered,0
IND-103342,Anjali Iyer,Spencers,East,Maharashtra,Nashik,Home Appliances,Large Appliances,Washing Machine 7kg,14,0.1,27743.79,349571.75,349571.75,2024-09-06,2024-09-12,6,6,Two Day,Delivered,0
IND-103343,Anjali Kapoor,Mahindra & Mahindra,South,West Bengal,Siliguri,Kitchen,Storage,Plastic Container 3pc,6,0.1,3330.4,17984.16,17984.16,2024-08-28,2024-08-30,3,2,Two Day,Delivered,0
IND-103344,Suresh Singh,Aditya Birla Fashion,West,Kerala,Thiruvananthapuram,Kitchen,Cookware,Pressure Cooker,4,0.05,1594.66,6059.71,6059.71,2025-05-28,2025-06-06,9,9,Same Day,Out for Delivery,0
IND-103345,Priya Joshi,Wipro Ltd.,South,Gujarat,Ahmedabad,Furniture,Living Room,Sofa 3-seater,3,0.05,41620.72,118619.05,118619.05,2024-11-01,2024-11-10,7,9,Two Day,Delayed,1
IND-103346,Pooja Reddy,Aditya Birla Fashion,West,West Bengal,Howrah,Automotive,Accessories,Floor Mat,19,0.15,11936.43,192773.34,192773.34,2024-05-06,2024-05-08,3,2,Two Day,In Transit,0
IND-103347,Vikram Bose,Dmart,North,Madhya Pradesh,Gwalior,Home Appliances,Kitchen Appliances,Electric Kettle,17,0.25,28221.7,359826.68,359826.68,2025-05-02,2025-05-06,5,4,Express,Out for Delivery,0
IND-103348,Suresh Nambiar,Reliance Retail,North,West Bengal,Siliguri,Automotive,Accessories,Floor Mat,1,0.05,13046.21,12393.9,12393.9,2025-07-30,2025-08-14,8,15,Standard,Delivered,1
IND-103349,Pooja Kapoor,Marico Ltd.,Central,Kerala,Thiruvananthapuram,Kitchen,Cookware,Pressure Cooker,4,0.05,2558.59,9722.64,9722.64,2024-09-05,2024-09-12,5,7,Standard,Delayed,1
IND-103350,Anjali Sharma,Godrej Consumer,East,Gujarat,Surat,Kitchen,Cookware,Pressure Cooker,4,0.05,1877.19,7133.32,7133.32,2025-04-23,2025-05-01,7,8,Standard,Delayed,1
IND-103351,Divya Joshi,Reliance Retail,West,Karnataka,Mangalore,Beauty & Personal Care,Haircare,Shampoo 200ml,10,0.05,987.22,9378.59,9378.59,2024-07-22,2024-07-31,8,9,Express,Delayed,1
IND-103352,Priya Singh,ITC Limited,West,Gujarat,Surat,Beauty & Personal Care,Skincare,Sunscreen 100ml,10,0.1,2981.82,26836.38,26836.38,2025-03-13,2025-03-24,4,11,Overnight,Delivered,1
IND-103353,Raj Sharma,Wipro Ltd.,West,Madhya Pradesh,Bhopal,Books,Fiction,Novel A,20,0.0,116.72,2334.4,2334.4,2025-06-23,2025-06-28,6,5,Same Day,In Transit,0
IND-103354,Raj Kapoor,Tata Electronics,East,Delhi,New Delhi,Furniture,Bedroom,Queen Bed,18,0.05,30721.18,525332.18,525332.18,2024-12-10,2024-12-27,9,17,Express,Delivered,1
IND-103355,Raj Reddy,Hindustan Unilever,West,Karnataka,Bengaluru,Groceries,Staples,Wheat Flour 10kg,18,0.05,1589.12,27173.95,27173.95,2025-03-07,2025-03-09,3,2,Overnight,Out for Delivery,0
IND-103356,Raj Mehta,BigBasket,West,West Bengal,Kolkata,Beauty & Personal Care,Haircare,Conditioner 200ml,11,0.0,109.3,1202.3,1202.3,2025-09-22,2025-09-23,1,1,Same Day,In Transit,0
IND-103357,Suresh Sharma,Reliance Retail,South,Madhya Pradesh,Gwalior,Groceries,Dairy,Milk Powder 1kg,7,0.05,311.16,2069.21,2069.21,2025-04-01,2025-04-08,7,7,Two Day,Delivered,0
IND-103358,Divya Iyer,Wipro Ltd.,North,Telangana,Warangal,Kitchen,Storage,Plastic Container 3pc,9,0.05,4164.19,35603.82,35603.82,2025-09-08,2025-09-16,7,8,Overnight,Delayed,1
IND-103359,Sneha Gupta,Godrej Consumer,North,West Bengal,Kolkata,Home Appliances,Kitchen Appliances,Electric Kettle,12,0.05,14488.45,165168.33,165168.33,2024-01-06,2024-01-14,6,8,Express,Delivered,1
IND-103360,Vivek Gupta,Flipkart,North,Karnataka,Mysuru,Kitchen,Storage,Glass Jar 1L,5,0.25,2133.01,7998.79,7998.79,2024-12-06,2024-12-09,1,3,Express,Delivered,1
IND-103361,Raj Joshi,Tata Electronics,East,Maharashtra,Nagpur,FMCG,Beverages,Coffee Jar 200g,10,0.0,501.08,5010.8,5010.8,2025-07-28,2025-08-07,10,10,Two Day,In Transit,0
IND-103362,Karan Patel,Flipkart,Central,Delhi,New Delhi,Furniture,Bedroom,Queen Bed,14,0.15,5321.17,63321.92,63321.92,2024-03-23,2024-04-01,9,9,Express,Delivered,0
IND-103363,Divya Nambiar,Godrej Consumer,East,Delhi,New Delhi,Kitchen,Cookware,Pressure Cooker,19,0.2,1538.03,23378.06,23378.06,2025-06-14,2025-06-19,3,5,Two Day,Delivered,1
IND-103364,Raj Kapoor,ITC Limited,Central,Gujarat,Ahmedabad,Books,Education,Science Workbook,13,0.0,1162.03,15106.39,15106.39,2024-04-28,2024-05-08,9,10,Two Day,Delayed,1
IND-103365,Vikram Iyer,Marico Ltd.,Central,Telangana,Warangal,Furniture,Bedroom,Queen Bed,7,0.0,7576.21,53033.47,53033.47,2024-02-02,2024-02-07,3,5,Express,Delayed,1
IND-103366,Sneha Joshi,BigBasket,Central,West Bengal,Siliguri,Automotive,Spare Parts,Car Brake Pad,10,0.2,4665.03,37320.24,37320.24,2024-06-20,2024-06-27,6,7,Two Day,Delivered,1
IND-103367,Vivek Reddy,Amazon India,South,Rajasthan,Jodhpur,Kitchen,Storage,Plastic Container 3pc,18,0.1,3481.01,56392.36,56392.36,2024-04-16,2024-04-22,6,6,Standard,Out for Delivery,0
IND-103368,Karan Gupta,Wipro Ltd.,Central,Gujarat,Vadodara,Home Appliances,Kitchen Appliances,Electric Kettle,3,0.25,25528.98,57440.21,57440.21,2024-09-02,2024-09-08,7,6,Two Day,Out for Delivery,0
IND-103369,Amit Mehta,Amazon India,South,Madhya Pradesh,Gwalior,Automotive,Accessories,Car Seat Cover,12,0.1,7399.45,79914.06,79914.06,2025-01-12,2025-01-15,2,3,Standard,Delayed,1
IND-103370,Priya Mehta,Infosys Ltd.,Central,Maharashtra,Pune,Home Appliances,Kitchen Appliances,Electric Kettle,12,0.0,7117.26,85407.12,85407.12,2025-01-14,2025-01-24,10,10,Express,Delivered,0
IND-103371,Raj Patel,Tata Electronics,West,Gujarat,Surat,Home Appliances,Large Appliances,Refrigerator 260L,5,0.25,21798.09,81742.84,81742.84,2024-03-23,2024-03-26,2,3,Express,Delivered,1
IND-103372,Raj Gupta,Reliance Retail,West,Gujarat,Vadodara,Apparel,Kids,Kids Shorts,16,0.15,1676.33,22798.09,22798.09,2025-04-02,2025-04-10,9,8,Standard,Out for Delivery,0
IND-103373,Sneha Patel,Tata Electronics,Central,Gujarat,Vadodara,Beauty & Personal Care,Haircare,Shampoo 200ml,7,0.25,2728.47,14324.47,14324.47,2025-10-16,2025-10-29,7,13,Same Day,Delivered,1
IND-103374,Asha Iyer,Wipro Ltd.,Central,Maharashtra,Pune,Kitchen,Cookware,Non-stick Pan,2,0.1,4388.11,7898.6,7898.6,2025-02-11,2025-02-13,2,2,Express,Delivered,0
IND-103375,Anjali Gupta,Aditya Birla Fashion,East,Karnataka,Hubballi,Home Appliances,Large Appliances,Washing Machine 7kg,14,0.05,32664.36,434435.99,434435.99,2025-08-20,2025-08-30,7,10,Express,Delivered,1
IND-103376,Neha Reddy,Flipkart,Central,Delhi,New Delhi,Electronics,TV & Audio,Soundbar 2.1,17,0.0,50527.55,858968.35,858968.35,2025-07-20,2025-08-04,6,15,Two Day,Delivered,1
IND-103377,Neha Kapoor,ITC Limited,West,Kerala,Kozhikode,FMCG,Beverages,Tea Pack 1kg,19,0.25,1487.44,21196.02,21196.02,2025-02-27,2025-03-04,5,5,Express,Out for Delivery,0
IND-103378,Ravi Kumar,Flipkart,North,Madhya Pradesh,Gwalior,Home Appliances,Large Appliances,Refrigerator 260L,12,0.15,18168.86,185322.37,185322.37,2024-10-13,2024-10-22,9,9,Two Day,Delivered,0
IND-103379,Pooja Kumar,Infosys Ltd.,West,Telangana,Hyderabad,Home Appliances,Large Appliances,Washing Machine 7kg,14,0.2,26077.88,292072.26,292072.26,2024-11-25,2024-12-05,9,10,Express,Delayed,1
IND-103380,Priya Kumar,Spencers,South,Kerala,Kochi,Beauty & Personal Care,Haircare,Shampoo 200ml,10,0.1,2132.24,19190.16,19190.16,2025-02-28,2025-03-06,4,6,Same Day,Delivered,1
IND-103381,Anjali Nambiar,Godrej Consumer,Central,Karnataka,Bengaluru,Books,Fiction,Novel A,7,0.25,2072.94,10882.93,10882.93,2024-04-09,2024-04-19,8,10,Standard,Delivered,1
IND-103382,Neha Reddy,Marico Ltd.,South,Kerala,Kozhikode,Furniture,Bedroom,Queen Bed,9,0.05,54392.37,465054.76,465054.76,2024-02-24,2024-03-01,5,6,Express,Delayed,1
IND-103383,Suresh Iyer,Dmart,North,Gujarat,Vadodara,Electronics,Computers,Laptop Model X,1,0.2,61744.55,49395.64,49395.64,2024-03-03,2024-03-17,9,14,Standard,Delayed,1
IND-103384,Priya Singh,Amazon India,Central,Karnataka,Hubballi,Electronics,Computers,Laptop Model X,18,0.25,31149.33,420515.96,420515.96,2024-02-03,2024-02-09,4,6,Same Day,Delayed,1
IND-103385,Vikram Singh,BigBasket,South,Kerala,Kochi,Apparel,Men,T-Shirt,14,0.05,979.3,13024.69,13024.69,2024-10-06,2024-10-11,5,5,Same Day,In Transit,0
IND-103386,Ravi Singh,Mahindra & Mahindra,Central,Madhya Pradesh,Gwalior,Home Appliances,Large Appliances,Refrigerator 260L,18,0.15,47809.21,731480.91,731480.91,2024-08-29,2024-09-07,5,9,Overnight,Delivered,1
IND-103387,Pooja Iyer,Infosys Ltd.,West,Gujarat,Vadodara,Groceries,Staples,Rice 5kg,19,0.25,534.59,7617.91,7617.91,2025-05-29,2025-06-05,2,7,Two Day,Delivered,1
IND-103388,Karan Bose,BigBasket,West,Delhi,New Delhi,Electronics,TV & Audio,Soundbar 2.1,1,0.2,17104.79,13683.83,13683.83,2025-03-07,2025-03-19,10,12,Express,Delivered,1
IND-103389,Priya Nambiar,Tata Electronics,East,Gujarat,Vadodara,Furniture,Living Room,Sofa 3-seater,4,0.05,28072.12,106674.06,106674.06,2025-09-30,2025-10-06,6,6,Two Day,Out for Delivery,0
IND-103390,Raj Joshi,Reliance Retail,West,Maharashtra,Nashik,FMCG,Snacks,Biscuits Pack,12,0.05,2774.19,31625.77,31625.77,2024-11-24,2024-11-30,4,6,Express,Delayed,1
IND-103391,Sneha Kumar,Wipro Ltd.,South,Gujarat,Ahmedabad,Electronics,Mobiles,Smartphone Model A,11,0.2,76330.04,671704.35,671704.35,2025-01-12,2025-01-18,5,6,Standard,Delayed,1
IND-103392,Priya Kapoor,Godrej Consumer,North,Karnataka,Bengaluru,Beauty & Personal Care,Skincare,Sunscreen 100ml,18,0.25,2276.63,30734.51,30734.51,2024-09-17,2024-09-27,3,10,Express,Delayed,1
IND-103393,Neha Kapoor,Reliance Retail,East,Delhi,New Delhi,Electronics,Mobiles,Smartphone Model C,10,0.0,56856.54,568565.4,568565.4,2024-07-23,2024-07-27,2,4,Same Day,Delayed,1
IND-103394,Sneha Iyer,Tata Electronics,North,Kerala,Thiruvananthapuram,Automotive,Accessories,Car Seat Cover,11,0.1,1710.31,16932.07,16932.07,2024-10-11,2024-10-17,3,6,Express,Delayed,1
IND-103395,Vivek Gupta,Hindustan Unilever,South,Telangana,Warangal,Home Appliances,Large Appliances,Refrigerator 260L,9,0.15,30612.28,234183.94,234183.94,2024-11-11,2024-11-19,8,8,Express,In Transit,0
IND-103396,Vivek Iyer,Reliance Retail,North,Karnataka,Mangalore,Automotive,Spare Parts,Oil Filter,10,0.05,1780.85,16918.08,16918.08,2025-10-22,2025-10-23,2,1,Express,In Transit,0
IND-103397,Ravi Nambiar,Wipro Ltd.,North,West Bengal,Howrah,Furniture,Living Room,Sofa 3-seater,13,0.15,14219.07,157120.72,157120.72,2025-08-24,2025-08-26,1,2,Overnight,Delayed,1
IND-103398,Anjali Patel,Flipkart,North,Karnataka,Bengaluru,Beauty & Personal Care,Haircare,Shampoo 200ml,14,0.05,2809.59,37367.55,37367.55,2025-03-03,2025-03-06,3,3,Two Day,In Transit,0
IND-103399,Pooja Iyer,Mahindra & Mahindra,West,Delhi,New Delhi,Groceries,Dairy,Cheese 200g,16,0.15,3312.62,45051.63,45051.63,2025-03-18,2025-03-23,3,5,Express,Delayed,1
IND-103400,Amit Nambiar,Wipro Ltd.,North,Telangana,Hyderabad,Kitchen,Cookware,Non-stick Pan,15,0.25,55.78,627.53,627.53,2025-01-14,2025-02-01,8,18,Two Day,Delayed,1
IND-103401,Priya Bose,ITC Limited,South,Madhya Pradesh,Indore,Furniture,Living Room,Coffee Table,15,0.0,23217.14,348257.1,348257.1,2025-01-12,2025-01-14,1,2,Overnight,Delivered,1
IND-103402,Vikram Bose,Dmart,East,Kerala,Kochi,Home Appliances,Kitchen Appliances,Electric Kettle,19,0.15,17042.5,275236.38,275236.38,2024-01-26,2024-01-30,5,4,Overnight,In Transit,0
IND-103403,Amit Kapoor,ITC Limited,West,Karnataka,Hubballi,FMCG,Beverages,Coffee Jar 200g,15,0.0,2662.75,39941.25,39941.25,2025-05-27,2025-06-04,9,8,Two Day,Out for Delivery,0
IND-103404,Asha Reddy,Dmart,Central,Telangana,Hyderabad,Automotive,Accessories,Car Seat Cover,3,0.05,3168.14,9029.2,9029.2,2025-03-08,2025-03-15,4,7,Express,Delivered,1
IND-103405,Divya Sharma,Dmart,Central,Gujarat,Vadodara,Home Appliances,Kitchen Appliances,Mixer Grinder,15,0.05,9317.61,132775.94,132775.94,2023-12-30,2024-01-03,4,4,Express,Delivered,0
IND-103406,Anjali Sharma,Flipkart,Central,Rajasthan,Jodhpur,Apparel,Kids,Kids T-Shirt,8,0.2,1916.78,12267.39,12267.39,2025-07-02,2025-07-12,8,10,Express,Delivered,1
IND-103407,Pooja Iyer,Hindustan Unilever,West,Tamil Nadu,Tiruchirappalli,Books,Fiction,Novel A,13,0.2,122.3,1271.92,1271.92,2024-09-09,2024-09-19,3,10,Two Day,Delivered,1
IND-103408,Raj Bose,Flipkart,Central,Delhi,New Delhi,Beauty & Personal Care,Haircare,Conditioner 200ml,9,0.15,674.07,5156.64,5156.64,2024-04-20,2024-04-21,1,1,Same Day,Out for Delivery,0
IND-103409,Suresh Mehta,ITC Limited,South,Delhi,New Delhi,Books,Fiction,Novel A,6,0.2,2544.6,12214.08,12214.08,2024-02-03,2024-02-04,2,1,Overnight,In Transit,0
IND-103410,Raj Sharma,Tata Electronics,Central,Telangana,Nizamabad,Kitchen,Cookware,Non-stick Pan,15,0.05,2974.86,42391.75,42391.75,2024-05-31,2024-06-01,1,1,Two Day,In Transit,0
IND-103411,Raj Singh,Dmart,Central,Gujarat,Ahmedabad,FMCG,Beverages,Coffee Jar 200g,4,0.2,4137.62,13240.38,13240.38,2024-05-02,2024-05-11,10,9,Express,Out for Delivery,0
IND-103412,Priya Iyer,BigBasket,Central,Delhi,New Delhi,Apparel,Kids,Kids Shorts,19,0.25,718.0,10231.5,10231.5,2025-01-05,2025-01-07,3,2,Overnight,Out for Delivery,0
IND-103413,Vivek Joshi,Spencers,West,Gujarat,Ahmedabad,Beauty & Personal Care,Skincare,Face Cream 50ml,8,0.05,1567.22,11910.87,11910.87,2025-03-29,2025-03-31,1,2,Two Day,Delivered,1
IND-103414,Vikram Patel,Marico Ltd.,West,Maharashtra,Pune,Home Appliances,Large Appliances,Washing Machine 7kg,20,0.25,14852.08,222781.2,222781.2,2024-10-13,2024-10-16,3,3,Overnight,In Transit,0
IND-103415,Pooja Bose,Godrej Consumer,South,Kerala,Kochi,Apparel,Men,Jeans,10,0.1,2383.38,21450.42,21450.42,2025-01-31,2025-02-08,7,8,Two Day,Delayed,1
IND-103416,Priya Kumar,BigBasket,West,Tamil Nadu,Chennai,Home Appliances,Kitchen Appliances,Electric Kettle,17,0.25,39073.59,498188.27,498188.27,2024-10-28,2024-10-31,2,3,Overnight,Delayed,1
IND-103417,Vikram Kumar,Aditya Birla Fashion,West,Maharashtra,Mumbai,Home Appliances,Kitchen Appliances,Electric Kettle,8,0.25,44719.84,268319.04,268319.04,2025-07-12,2025-07-18,7,6,Standard,In Transit,0
